TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Pisces Dream Spiral Notebook, Pisces Journal, Dream Notebook for Pisces, Pisces Gift, Astrology Notebook, Diary for Pisces, Gift Idea","One Size only: 10in x 7.5in

Pisces Dream Spiral Notebook

You'll love this original art, spiral-bound printed notebook, which you can choose from a protective frosted polymer hard cover or a  soft (but strong) laminated cover, printed in full colour. You can choose your paper from Blank, Bullet, Graph or Ruled Paper. Enjoy your spiral notebook to bring illustrations, artwork,  bullet journalling or any project to life!

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Details:


***Choose from Blank, Bullet, Graph or Ruled Paper.
***48 pages.
***Creamy white smooth finish 70lb acid free paper.
***Full colour print
***Chose your cover:Hard Cover Protection with a frosted polymer front and back cover or Laminated front cover and end sheet with full colour print.
**Choose your spine--- Choose from glossy coated metal spiral coil in your choice of white or black.
**Tear it out perforated pages makes tearing out and sharing your art neat and easy.
***FSC certified.
*All Sketchbooks are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange one item for another, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra


©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",30,USD,9,"notebook,Sketchbook,Artist_Sketch_Book,Travel_Notebook,A4_Notebook,Spiral_Notebook,Spiral_Journal,Diary,Pisces_Journal,Pisces_Gift,Astrology_Notebook,Diary_for_Pisces,Gift_Idea","352gsm cardstock,Glossy plastic coated metal spiral coil,Perforated pages,48 pages",https://i.etsystatic.com/11382754/r/il/61f25f/2549975876/il_fullxfull.2549975876_oo58.jpg,https://i.etsystatic.com/11382754/r/il/56314c/2597622319/il_fullxfull.2597622319_fri8.jpg,https://i.etsystatic.com/11382754/r/il/11ab86/2549975856/il_fullxfull.2549975856_25cx.jpg,https://i.etsystatic.com/11382754/r/il/2af41c/1810058119/il_fullxfull.1810058119_1mdl.jpg,https://i.etsystatic.com/11382754/r/il/574a1f/1816586077/il_fullxfull.1816586077_eosx.jpg,https://i.etsystatic.com/11382754/r/il/ceca8f/1816585839/il_fullxfull.1816585839_rnh8.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,,,,"Custom Property","Paper Choice","Buller Paper,Blank Paper,Graph Paper,Ruled Paper","Custom Property","Cover and Coil","SoftCover/White Coil,SoftCover/Black Coil,HardCover/WhiteCoil,HardCover/BlackCoil",
"Limited Edition Print, Modern Art Print, Woman Art Print, Fantasy Poster, High Fantasy, Digital Art, Modern Art, Collage Art Print","The Light



A unique print of my original artwork. A one of a kind piece of art that will bring color and life to any room in your house. My art is inspired by dreams, taking you to a magical realm where anything is possible. I am passionate about making art that sparks emotion and ignites imagination. I hope you love it!
XO
Lindsay

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Art Print: ( Fine Art) - Unframed**

Giclee Archival Matte paper

*Museum quality Fine Art print
*Hahnemühle Photo Rag paper
*Matte finish, textured surface with no glare
*Paper weight of 310gsm
*Bright white
*Resistant to scratches and fingerprint
*Border option offered from 1"" to 2"", perfect for framing.

*All Prints are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange art prints, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",47.5,USD,5,"Original_art_print,Surreal_Poster,Art_Print,Wall_art,Modern_Art_Print,Woman_Art_Print,Fantasy_Poster,High_Fantasy,Digital_Art,Modern_Art,Collage_Art_Print,Home_Decor,Fine_Art","Paper weight of 352gsm,Vibrant color prints with with deep black,Bright white,Paper weight of 310gsm,Hahnemühle Photo Rag paper,Matte finish",https://i.etsystatic.com/11382754/r/il/2e22f9/1901691275/il_fullxfull.1901691275_cebe.jpg,https://i.etsystatic.com/11382754/r/il/2ba317/1901623409/il_fullxfull.1901623409_9doi.jpg,https://i.etsystatic.com/11382754/r/il/0b0c9c/1854122992/il_fullxfull.1854122992_dckh.jpg,https://i.etsystatic.com/11382754/r/il/defa2c/1854123572/il_fullxfull.1854123572_pv86.jpg,https://i.etsystatic.com/11382754/r/il/45c6f6/2305174087/il_fullxfull.2305174087_1ntb.jpg,,,,,,Size,Size,"7.5 x 10,12 x 16,18 x 24,24 x 32",,,,
"The Green Door, Spiral Bound Moon Sketchbook, Spiral Notebook, Spiral Bullet Journal, Moon Planner Notebook, A5 notebook, Blank Planner","One Size only: 10in x 7.5in

The Green Door Spiral Bound Notebook

You'll love this original art, spiral-bound printed notebook, which you can choose from a protective frosted polymer hard cover or a  soft (but strong) laminated cover, printed in full colour. You can choose your paper from Blank, Bullet, Graph or Ruled Paper. Enjoy your spiral notebook to bring illustrations, artwork,  bullet journalling or any project to life!

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Details:


***Choose from Blank, Bullet, Graph or Ruled Paper.
***48 pages.
***Creamy white smooth finish 70lb acid free paper.
***Full colour print
***Chose your cover:Hard Cover Protection with a frosted polymer front and back cover or Laminated front cover and end sheet with full colour print.
**Choose your spine--- Choose from glossy coated metal spiral coil in your choice of white or black.
**Tear it out perforated pages makes tearing out and sharing your art neat and easy.
***FSC certified.
*All Sketchbooks are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange one item for another, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra


©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",30,USD,9,"bullet_journal,lined_notebook,Sketchbook,Artist_Sketch_Book,Writing_journal,Gift,Moon_Phase_Notebook,Journal,Spiral_Notebook,Planner,Spiral_Sketchbook,Spiral_Journal,A5_notebook","352gsm cardstock,Glossy plastic coated metal spiral coil,Perforated pages,48 pages",https://i.etsystatic.com/11382754/r/il/b3138f/2450664913/il_fullxfull.2450664913_fjhd.jpg,https://i.etsystatic.com/11382754/r/il/7d90dd/2403476122/il_fullxfull.2403476122_jqj1.jpg,https://i.etsystatic.com/11382754/r/il/2af41c/1810058119/il_fullxfull.1810058119_1mdl.jpg,https://i.etsystatic.com/11382754/r/il/574a1f/1816586077/il_fullxfull.1816586077_eosx.jpg,https://i.etsystatic.com/11382754/r/il/ceca8f/1816585839/il_fullxfull.1816585839_rnh8.jpg,,,,,,"Custom Property","Paper Choice","Buller Paper,Blank Paper,Graph Paper,Ruled Paper","Custom Property","Cover and Coil","SoftCover/White Coil,SoftCover/Black Coil,HardCover/WhiteCoil,HardCover/BlackCoil",
"Limited Edition, Limited Edition, The Watcher Journal , Travel Journal , Manifestation Journal , Mindset Journal, Abundance Mindset Journal","The Watcher


This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and week according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.



Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,2,"Personalized_Gift,meditation_journal,yoga_gift,spell_book,Graditude_Journal,Journal_2021,Mindset_Journal,Manifestation_Diary,Planner,Abundance,Manifestation_book,Mindset_diary,Astrology_notebook","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/61d074/2789476128/il_fullxfull.2789476128_415m.jpg,https://i.etsystatic.com/11382754/r/il/29265c/2837149331/il_fullxfull.2837149331_21vz.jpg,https://i.etsystatic.com/11382754/r/il/5dec68/2789476142/il_fullxfull.2789476142_2g5k.jpg,https://i.etsystatic.com/11382754/r/il/2d8eb0/2837160715/il_fullxfull.2837160715_6gpn.jpg,https://i.etsystatic.com/11382754/r/il/93d2b5/1768554347/il_fullxfull.1768554347_ian6.jpg,https://i.etsystatic.com/11382754/r/il/ab8749/1669803186/il_fullxfull.1669803186_9zgw.jpg,https://i.etsystatic.com/11382754/r/il/5777a8/1768554159/il_fullxfull.1768554159_e26i.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/352c57/1578597019/il_fullxfull.1578597019_bgnu.jpg,https://i.etsystatic.com/11382754/r/il/f61d3f/1578597075/il_fullxfull.1578597075_3rtz.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property","Size and Personalization","SM,LG",
"Limited Edition Print, Boho Purple Moon Art, Purple Moon Print, Moon Phase Art, Art for Yoga Studio, Art for Office, Boho Moon Decor","Boho Purple Moon Print Art


A unique print of my original artwork. A one of a kind piece of art that will bring color and life to any room in your house. My art is inspired by dreams, taking you to a magical realm where anything is possible. I am passionate about making art that sparks emotion and ignites imagination. I hope you love it!
XO
Lindsay

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Art Print: ( Fine Art) - Unframed**

Giclee Archival Matte paper

*Museum quality Fine Art print
*Hahnemühle Photo Rag paper
*Matte finish, textured surface with no glare
*Paper weight of 310gsm
*Bright white
*Resistant to scratches and fingerprint
*Border option offered from 1"" to 2"", perfect for framing.

*All Prints are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange art prints, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",37.5,USD,5,"Moon_Phase_Poster,Boho_Art_Print,Moon_Art_Print,Moon_Phase_decor,Moon_Phase_print,Moon_art,office_art,witchy_art,yoga_studio_art,Tarot_Art,Boho_Purple_Moon_Art,Purple_Moon_Print,Moon_Phase_Art","Paper weight of 352gsm,Vibrant color prints with with deep black,Bright white,Paper weight of 310gsm,Hahnemühle Photo Rag paper,Matte finish",https://i.etsystatic.com/11382754/r/il/e05cc6/2594114019/il_fullxfull.2594114019_foow.jpg,https://i.etsystatic.com/11382754/r/il/3a89f3/2594063923/il_fullxfull.2594063923_ap72.jpg,https://i.etsystatic.com/11382754/r/il/ab7a63/2594063707/il_fullxfull.2594063707_oajk.jpg,https://i.etsystatic.com/11382754/r/il/3f4190/2594063727/il_fullxfull.2594063727_hzc1.jpg,https://i.etsystatic.com/11382754/r/il/217102/2594063933/il_fullxfull.2594063933_2qa7.jpg,https://i.etsystatic.com/11382754/r/il/b8b741/2546419544/il_fullxfull.2546419544_cri5.jpg,https://i.etsystatic.com/11382754/r/il/9c29b8/2163174313/il_fullxfull.2163174313_608b.jpg,https://i.etsystatic.com/11382754/r/il/c3cf6b/2594111893/il_fullxfull.2594111893_gml2.jpg,https://i.etsystatic.com/11382754/r/il/0235d1/2546468228/il_fullxfull.2546468228_c0gd.jpg,,Size,Size,"7.5 x 10,12 x 16,18 x 32,24 x 32",,,,
"Hot Air Balloon Spiral Notebook, Travellers Notebook, Spiral Bound Notebook, Journalling, Travel Notebook, Hot Air Balloon Notebook","One Size only: 10in x 7.5in

Hot Air Balloon Spiral Notebook

You'll love this original art, spiral-bound printed notebook, which you can choose from a protective frosted polymer hard cover or a  soft (but strong) laminated cover, printed in full colour. You can choose your paper from Blank, Bullet, Graph or Ruled Paper. Enjoy your spiral notebook to bring illustrations, artwork,  bullet journalling or any project to life!

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Details:


***Choose from Blank, Bullet, Graph or Ruled Paper.
***48 pages.
***Creamy white smooth finish 70lb acid free paper.
***Full colour print
***Chose your cover:Hard Cover Protection with a frosted polymer front and back cover or Laminated front cover and end sheet with full colour print.
**Choose your spine--- Choose from glossy coated metal spiral coil in your choice of white or black.
**Tear it out perforated pages makes tearing out and sharing your art neat and easy.
***FSC certified.
*All Sketchbooks are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange one item for another, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra


©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",30,USD,9,"notebook,Sketchbook,Artist_Sketch_Book,Travel_Notebook,A4_Notebook,Spiral_Notebook,Spiral_Journal,Gift_Idea,Gift_Ideas,Journalling,Travellers_Notebook,Hot_Air_Balloon,Magical_journal","352gsm cardstock,Glossy plastic coated metal spiral coil,Perforated pages,48 pages",https://i.etsystatic.com/11382754/r/il/34cd1f/2603619457/il_fullxfull.2603619457_pipe.jpg,https://i.etsystatic.com/11382754/r/il/bd9146/2603619369/il_fullxfull.2603619369_3a8e.jpg,https://i.etsystatic.com/11382754/r/il/a610e9/2555969498/il_fullxfull.2555969498_cp2l.jpg,https://i.etsystatic.com/11382754/r/il/45c509/2603613917/il_fullxfull.2603613917_hxxn.jpg,https://i.etsystatic.com/11382754/r/il/2af41c/1810058119/il_fullxfull.1810058119_1mdl.jpg,https://i.etsystatic.com/11382754/r/il/574a1f/1816586077/il_fullxfull.1816586077_eosx.jpg,https://i.etsystatic.com/11382754/r/il/ceca8f/1816585839/il_fullxfull.1816585839_rnh8.jpg,https://i.etsystatic.com/11382754/r/il/46d268/2603619761/il_fullxfull.2603619761_mmxf.jpg,,,"Custom Property","Paper Choice","Buller Paper,Blank Paper,Graph Paper,Ruled Paper","Custom Property","Cover and Coil","SoftCover/White Coil,SoftCover/Black Coil,HardCover/WhiteCoil,HardCover/BlackCoil",
"Limited Edition, Limited Edition, Mountain Dream Journal, Surreal Art Journal, Travel Journal","Mountain Dream Journal

Use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.


Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,9,"traveler's_notebook,travel_journal,Bullet_Notebook,Planner,Bullet_Journal,Travel_Journal_Gift,Gift_Ideas,Surreal_Art_Journal,Dot_Grid_Journal,Journal_Gift,Social_Media_Planner,Travel_gift,Dreamers_Journal","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/04385b/2547802516/il_fullxfull.2547802516_1ok2.jpg,https://i.etsystatic.com/11382754/r/il/893956/2547802566/il_fullxfull.2547802566_fr0m.jpg,https://i.etsystatic.com/11382754/r/il/c93757/2595450991/il_fullxfull.2595450991_4en0.jpg,https://i.etsystatic.com/11382754/r/il/cc99c6/2595445277/il_fullxfull.2595445277_ek0g.jpg,https://i.etsystatic.com/11382754/r/il/2dae77/2547795328/il_fullxfull.2547795328_c1qd.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/d00358/1717276077/il_fullxfull.1717276077_nqh8.jpg,https://i.etsystatic.com/11382754/r/il/40cb6d/1544506715/il_fullxfull.1544506715_45w3.jpg,https://i.etsystatic.com/11382754/r/il/caa5cd/1544506905/il_fullxfull.1544506905_6hu1.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",Size,"SM,LG",
"Limited Edition, Limited Edition, Stars & Rainbow Notebook, Astrology Journal, Planet and Stars Journal","Stellium: Stars & Rainbow Notebook

This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and weeks according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.



Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",30,USD,8,"Personalized_Gift,bullet_journal,gratitude_journal,yoga_gift,Astrology_Journal,Planets_Sketchbook,Astrology_Notebook,Tarot_Journal,Stellium_Journal,Planet_and_Stars,Sta_Journal,Rainbow_Notebook,Astrology_book","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/b31f41/2593383741/il_fullxfull.2593383741_h51n.jpg,https://i.etsystatic.com/11382754/r/il/1c7b43/2593383611/il_fullxfull.2593383611_fvku.jpg,https://i.etsystatic.com/11382754/r/il/e115db/2545749304/il_fullxfull.2545749304_68ws.jpg,https://i.etsystatic.com/11382754/r/il/93d2b5/1768554347/il_fullxfull.1768554347_ian6.jpg,https://i.etsystatic.com/11382754/r/il/ab8749/1669803186/il_fullxfull.1669803186_9zgw.jpg,https://i.etsystatic.com/11382754/r/il/5777a8/1768554159/il_fullxfull.1768554159_e26i.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/352c57/1578597019/il_fullxfull.1578597019_bgnu.jpg,https://i.etsystatic.com/11382754/r/il/f61d3f/1578597075/il_fullxfull.1578597075_3rtz.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",Size,"SM,LG",
"Limited Edition, Limited Edition, Blue Moon Bullet Journal,  Journal, Travel Journal, Gift, Notebook, Bullet Notebook, Planner","Blue Moon Phase Yoga and Meditation Journal

Use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.


Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,3,"personalized_journal,gift_for_her,travel_journal,custom_notebook,traveler's_notebook,custom_journal,gift,journal,diary,bullet_journal,Planner,notebook,Personalized_gift","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/b51279/1717464136/il_fullxfull.1717464136_e5rs.jpg,https://i.etsystatic.com/11382754/r/il/821c5d/2015309118/il_fullxfull.2015309118_kuy0.jpg,https://i.etsystatic.com/11382754/r/il/2623f6/1444192257/il_fullxfull.1444192257_3dlh.jpg,https://i.etsystatic.com/11382754/r/il/734d12/1726925982/il_fullxfull.1726925982_otio.jpg,https://i.etsystatic.com/11382754/r/il/5b7fa1/1726925830/il_fullxfull.1726925830_1r7t.jpg,https://i.etsystatic.com/11382754/r/il/014239/1726926082/il_fullxfull.1726926082_hujj.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/9812e7/1544257341/il_fullxfull.1544257341_706u.jpg,https://i.etsystatic.com/11382754/r/il/f5dfca/1496782258/il_fullxfull.1496782258_buv0.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",Size,"SM,LG",
"Limited Edition, Travellers Journal, Dark Moons Journal,  journal","Travellers Dark Moon Journal

This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and week according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more! Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.


Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,9,"bullet_journal,travel_journal,personalized_journal,custom_journal,custom_notebook,Moon_Journal,Bujo_Journal,Bujo_Notebook,Dot_Grid_journal,Dark_Moons_Journal,Personalized_Gifts,Love_Journal","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/db9e4a/1392511624/il_fullxfull.1392511624_rg2j.jpg,https://i.etsystatic.com/11382754/r/il/423fd4/1774386259/il_fullxfull.1774386259_mc4i.jpg,https://i.etsystatic.com/11382754/r/il/e37724/1396951528/il_fullxfull.1396951528_dma1.jpg,https://i.etsystatic.com/11382754/r/il/a0ec23/1726927804/il_fullxfull.1726927804_54sd.jpg,https://i.etsystatic.com/11382754/r/il/fbca01/1774385977/il_fullxfull.1774385977_9q3c.jpg,https://i.etsystatic.com/11382754/r/il/1d23a8/1726927680/il_fullxfull.1726927680_mxiq.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/2caf6a/1781578433/il_fullxfull.1781578433_sx79.jpg,https://i.etsystatic.com/11382754/r/il/648f15/1734120792/il_fullxfull.1734120792_mhmu.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",Size,"SM,LG",
